232.00	0.8409	0.0028	0.0015	0.0015	0.1533
233.00	0.8406	0.0028	0.0015	0.0015	0.1536
234.00	0.8404	0.0028	0.0015	0.0015	0.1539
235.00	0.8401	0.0027	0.0015	0.0015	0.1542
236.00	0.8399	0.0027	0.0015	0.0015	0.1545
237.00	0.8396	0.0027	0.0015	0.0015	0.1548
238.00	0.8394	0.0027	0.0015	0.0015	0.1551
239.00	0.8391	0.0026	0.0014	0.0014	0.1553
240.00	0.8389	0.0026	0.0014	0.0014	0.1556
241.00	0.8386	0.0026	0.0014	0.0014	0.1559
242.00	0.8384	0.0026	0.0014	0.0014	0.1562
243.00	0.8382	0.0026	0.0014	0.0014	0.1565
244.00	0.8379	0.0025	0.0014	0.0014	0.1568
245.00	0.8377	0.0025	0.0014	0.0014	0.1570
246.00	0.8375	0.0025	0.0014	0.0014	0.1573
247.00	0.8373	0.0025	0.0013	0.0013	0.1576
248.00	0.8370	0.0024	0.0013	0.0013	0.1578
249.00	0.8368	0.0024	0.0013	0.0013	0.1581
250.00	0.8366	0.0024	0.0013	0.0013	0.1584
251.00	0.8364	0.0024	0.0013	0.0013	0.1586
252.00	0.8362	0.0024	0.0013	0.0013	0.1589
253.00	0.8359	0.0023	0.0013	0.0013	0.1592
254.00	0.8357	0.0023	0.0013	0.0013	0.1594
255.00	0.8355	0.0023	0.0013	0.0013	0.1597
256.00	0.8353	0.0023	0.0013	0.0013	0.1599
257.00	0.8351	0.0023	0.0012	0.0012	0.1602
258.00	0.8349	0.0022	0.0012	0.0012	0.1604
259.00	0.8347	0.0022	0.0012	0.0012	0.1607
260.00	0.8345	0.0022	0.0012	0.0012	0.1609
261.00	0.8343	0.0022	0.0012	0.0012	0.1611
262.00	0.8341	0.0022	0.0012	0.0012	0.1614
263.00	0.8339	0.0022	0.0012	0.0012	0.1616
264.00	0.8337	0.0021	0.0012	0.0012	0.1618
265.00	0.8335	0.0021	0.0012	0.0012	0.1621
266.00	0.8333	0.0021	0.0011	0.0011	0.1623
267.00	0.8331	0.0021	0.0011	0.0011	0.1625
268.00	0.8329	0.0021	0.0011	0.0011	0.1628
269.00	0.8327	0.0020	0.0011	0.0011	0.1630
270.00	0.8325	0.0020	0.0011	0.0011	0.1632
271.00	0.8324	0.0020	0.0011	0.0011	0.1634
272.00	0.8322	0.0020	0.0011	0.0011	0.1637
273.00	0.8320	0.0020	0.0011	0.0011	0.1639
274.00	0.8318	0.0020	0.0011	0.0011	0.1641
275.00	0.8316	0.0019	0.0011	0.0011	0.1643
276.00	0.8315	0.0019	0.0011	0.0011	0.1645
277.00	0.8313	0.0019	0.0010	0.0010	0.1647
278.00	0.8311	0.0019	0.0010	0.0010	0.1649
279.00	0.8310	0.0019	0.0010	0.0010	0.1651
280.00	0.8308	0.0019	0.0010	0.0010	0.1653
281.00	0.8306	0.0018	0.0010	0.0010	0.1655
282.00	0.8305	0.0018	0.0010	0.0010	0.1657
283.00	0.8303	0.0018	0.0010	0.0010	0.1659
284.00	0.8301	0.0018	0.0010	0.0010	0.1661
285.00	0.8300	0.0018	0.0010	0.0010	0.1663
286.00	0.8298	0.0018	0.0010	0.0010	0.1665
287.00	0.8296	0.0017	0.0010	0.0010	0.1667
288.00	0.8295	0.0017	0.0009	0.0009	0.1669
